source,type,prix,surface,prix_m2,nb_pieces,localisation
lefigaro,Appartement,679000.0,70.0,9700.0,3,75018
lefigaro,Appartement,730000.0,50.0,14600.0,3,75011
lefigaro,Appartement,350000.0,31.0,11290.0,1,75015
lefigaro,Appartement,300000.0,23.74,12637.0,2,75014
lefigaro,Appartement,941000.0,84.05,11196.0,3,75001
lefigaro,Appartement,1700000.0,123.15,13804.0,6,75007
lefigaro,Appartement,330000.0,27.0,12222.0,1,75002
lefigaro,Appartement,1360000.0,126.0,10794.0,3,75006
lefigaro,Appartement,500000.0,51.0,9804.0,3,75018
lefigaro,Appartement,910000.0,66.0,13788.0,3,75016
lefigaro,Appartement,568000.0,41.5,13687.0,1,75012
lefigaro,Appartement,3114000.0,123.4,25235.0,4,75006
lefigaro,Appartement,1050000.0,71.5,14685.0,3,75008
lefigaro,Appartement,432000.0,35.0,12343.0,2,75005
lefigaro,Appartement,545000.0,41.5,13133.0,1,75012
lefigaro,Appartement,1560000.0,120.0,13000.0,6,75012
lefigaro,Appartement,785000.0,74.0,10608.0,4,75014
lefigaro,Appartement,253000.0,31.0,8161.0,1,75017
lefigaro,Appartement,890000.0,64.53,13792.0,3,75016
lefigaro,Appartement,645000.0,54.1,11922.0,2,75012
lefigaro,Appartement,2250000.0,163.55,13757.0,4,75016
lefigaro,Appartement,715000.0,72.71,9834.0,3,75009
lefigaro,Appartement,700000.0,55.0,12727.0,3,75016
lefigaro,Appartement,640000.0,48.8,13115.0,1,75001
lefigaro,Appartement,834000.0,71.1,11730.0,3,75012
lefigaro,Appartement,830000.0,78.0,10641.0,3,75001
lefigaro,Appartement,1850000.0,112.0,16518.0,4,75004
lefigaro,Appartement,462000.0,52.05,8876.0,3,75019
lefigaro,Appartement,1095000.0,52.15,20997.0,2,75008
lefigaro,Appartement,541000.0,70.0,7729.0,3,75018
lefigaro,Appartement,699000.0,56.0,12482.0,2,75016
lefigaro,Appartement,570000.0,55.0,10364.0,3,75010
lefigaro,Appartement,650000.0,72.0,9028.0,3,75016
lefigaro,Appartement,300000.0,30.0,10000.0,2,75012
lefigaro,Appartement,1900000.0,144.0,13194.0,5,75016
lefigaro,Appartement,619000.0,54.1,11442.0,2,75012
lefigaro,Appartement,205000.0,25.0,8200.0,1,75019
lefigaro,Appartement,235000.0,21.0,11190.0,1,75020
lefigaro,Appartement,890000.0,71.0,12535.0,3,75002
lefigaro,Appartement,750000.0,57.03,13151.0,2,75004
lefigaro,Appartement,535000.0,41.5,12892.0,1,75012
lefigaro,Appartement,525000.0,48.0,10938.0,3,75014
lefigaro,Appartement,720000.0,59.8,12040.0,3,75016
lefigaro,Appartement,546000.0,75.35,7246.0,4,75012
lefigaro,Appartement,1825000.0,100.65,18132.0,4,75006
lefigaro,Appartement,850000.0,69.0,12319.0,3,75001
lefigaro,Appartement,550000.0,42.74,12869.0,2,75004
lefigaro,Appartement,690000.0,63.21,10916.0,3,75017
lefigaro,Appartement,2700000.0,197.5,13671.0,6,75017
lefigaro,Appartement,428000.0,31.2,13718.0,1,75012
lefigaro,Appartement,679000.0,56.25,12071.0,3,75008
lefigaro,Appartement,255000.0,29.0,8793.0,1,75020
lefigaro,Appartement,295000.0,24.3,12140.0,2,75015
lefigaro,Appartement,2690000.0,197.91,13592.0,6,75016
lefigaro,Appartement,817000.0,71.1,11491.0,3,75012
lefigaro,Appartement,367500.0,26.0,14135.0,1,75005
lefigaro,Appartement,333000.0,33.0,10091.0,2,75018
lefigaro,Appartement,725000.0,70.0,10357.0,2,75011
lefigaro,Appartement,1380000.0,78.0,17692.0,4,75004
lefigaro,Appartement,395000.0,20.0,19750.0,1,75007
lefigaro,Appartement,670000.0,60.0,11167.0,3,75014
lefigaro,Appartement,475000.0,54.0,8796.0,3,75018
lefigaro,Appartement,1495000.0,124.0,12056.0,6,75004
lefigaro,Appartement,175000.0,15.0,11667.0,1,75007
lefigaro,Appartement,1370000.0,94.55,14490.0,3,75008
lefigaro,Appartement,523000.0,41.5,12602.0,1,75012
lefigaro,Appartement,690000.0,60.0,11500.0,3,75017
lefigaro,Appartement,495000.0,53.0,9340.0,3,75018
lefigaro,Appartement,599000.0,71.0,8437.0,4,75018
lefigaro,Appartement,682500.0,65.0,10500.0,3,75015
lefigaro,Appartement,728000.0,63.8,11411.0,3,75012
lefigaro,Appartement,336000.0,37.0,9081.0,2,75012
lefigaro,Appartement,289000.0,30.54,9463.0,1,75012
lefigaro,Appartement,410000.0,43.0,9535.0,2,75020
lefigaro,Appartement,965000.0,101.01,9554.0,5,75014
lefigaro,Appartement,694000.0,63.7,10895.0,3,75012
lefigaro,Appartement,1401000.0,101.0,13871.0,4,75007
lefigaro,Appartement,985000.0,72.0,13681.0,3,75017
lefigaro,Appartement,685000.0,41.03,16695.0,2,75006
lefigaro,Appartement,590000.0,37.11,15899.0,1,75005
lefigaro,Appartement,362000.0,29.2,12397.0,1,75012
lefigaro,Appartement,695000.0,51.62,13464.0,3,75016
lefigaro,Appartement,425000.0,44.0,9659.0,2,75016
lefigaro,Appartement,730000.0,77.0,9481.0,3,75017
lefigaro,Appartement,2625000.0,242.0,10847.0,7,75016
lefigaro,Appartement,987000.0,79.5,12415.0,4,75012
lefigaro,Appartement,475000.0,35.08,13540.0,1,75011
lefigaro,Appartement,1210000.0,92.0,13152.0,3,75016
lefigaro,Appartement,165000.0,21.0,7857.0,1,75018
lefigaro,Appartement,670000.0,65.0,10308.0,3,75011
lefigaro,Appartement,810000.0,78.0,10385.0,3,75016
lefigaro,Appartement,2150000.0,203.0,10591.0,7,75017
lefigaro,Appartement,230000.0,33.99,6767.0,1,75019
lefigaro,Appartement,1050000.0,77.35,13575.0,3,75004
lefigaro,Appartement,725000.0,65.04,11147.0,3,75002
lefigaro,Appartement,606000.0,54.1,11201.0,2,75012
lefigaro,Appartement,439000.0,45.0,9756.0,3,75011
lefigaro,Appartement,370000.0,47.0,7872.0,2,75019
lefigaro,Appartement,998000.0,105.0,9505.0,4,75016
lefigaro,Appartement,990000.0,77.31,12806.0,4,75004
lefigaro,Appartement,700579.0,99.08,7071.0,5,75018
lefigaro,Appartement,1299000.0,120.0,10825.0,4,75016
lefigaro,Appartement,399000.0,43.0,9279.0,2,75016
lefigaro,Appartement,445000.0,45.0,9889.0,2,75016
lefigaro,Appartement,990000.0,54.57,18142.0,2,75001
lefigaro,Appartement,579000.0,70.81,8177.0,4,75018
lefigaro,Appartement,450000.0,35.0,12857.0,2,75005
lefigaro,Appartement,365000.0,32.0,11406.0,1,75015
lefigaro,Appartement,439000.0,38.18,11498.0,3,75011
lefigaro,Appartement,590000.0,30.01,19660.0,1,75003
lefigaro,Appartement,1495000.0,150.25,9950.0,5,75010
lefigaro,Appartement,532350.0,62.06,8578.0,3,75013
lefigaro,Appartement,1100000.0,85.0,12941.0,4,75015
lefigaro,Appartement,3100000.0,102.0,30392.0,4,75005
lefigaro,Appartement,3000000.0,191.0,15707.0,6,75016
lefigaro,Appartement,780000.0,61.45,12693.0,3,75015
lefigaro,Appartement,240000.0,19.0,12632.0,1,75005
lefigaro,Appartement,375000.0,62.0,6048.0,2,75020
lefigaro,Appartement,350000.0,36.39,9618.0,2,75010
lefigaro,Appartement,440000.0,50.13,8777.0,3,75010
lefigaro,Appartement,1780000.0,207.0,8599.0,7,75010
lefigaro,Appartement,193000.0,17.5,11029.0,1,75018
lefigaro,Appartement,239000.0,28.0,8536.0,1,75019
lefigaro,Appartement,2490000.0,164.0,15183.0,6,75006
lefigaro,Appartement,299000.0,25.03,11946.0,2,75010
lefigaro,Appartement,381000.0,41.83,9108.0,2,75019
lefigaro,Appartement,700000.0,101.1,6924.0,5,75017
lefigaro,Appartement,630000.0,57.17,11020.0,3,75016
lefigaro,Appartement,369900.0,37.0,9997.0,2,75005
lefigaro,Appartement,199000.0,13.21,15064.0,1,75005
lefigaro,Appartement,479000.0,49.0,9776.0,2,75011
lefigaro,Appartement,618500.0,50.31,12294.0,2,75018
lefigaro,Appartement,381000.0,41.83,9108.0,1,75019
lefigaro,Appartement,378000.0,32.15,11757.0,2,75014
lefigaro,Appartement,750000.0,55.0,13636.0,2,75008
lefigaro,Appartement,1705000.0,197.0,8655.0,7,75005
lefigaro,Appartement,2988000.0,125.0,23904.0,3,75008
lefigaro,Appartement,339000.0,32.0,10594.0,1,75015
lefigaro,Appartement,1590000.0,120.0,13250.0,6,75016
lefigaro,Appartement,795000.0,61.96,12831.0,3,75018
lefigaro,Appartement,640000.0,56.09,11410.0,3,75009
lefigaro,Appartement,1220000.0,127.3,9584.0,5,75010
lefigaro,Appartement,95700.0,9.01,10622.0,1,75009
lefigaro,Appartement,115000.0,20.0,5750.0,2,75019
lefigaro,Appartement,570000.0,35.38,16111.0,2,75003
lefigaro,Appartement,549000.0,72.0,7625.0,3,75013
lefigaro,Appartement,240000.0,26.01,9227.0,2,75020
lefigaro,Appartement,425000.0,43.92,9677.0,2,75013
lefigaro,Appartement,1495000.0,100.0,14950.0,5,75015
lefigaro,Appartement,1950000.0,69.9,27897.0,2,75007
lefigaro,Appartement,629000.0,52.47,11988.0,2,75013
lefigaro,Appartement,342000.0,27.35,12505.0,1,75004
lefigaro,Appartement,519750.0,52.8,9844.0,2,75012
lefigaro,Appartement,357000.0,30.08,11868.0,1,75011
lefigaro,Appartement,740000.0,53.0,13962.0,2,75005
lefigaro,Appartement,664000.0,58.66,11319.0,2,75013
lefigaro,Appartement,700000.0,78.0,8974.0,3,75019
lefigaro,Appartement,720000.0,82.0,8780.0,4,75012
lefigaro,Appartement,899900.0,67.0,13431.0,3,75012
lefigaro,Maison,3100000.0,157.0,19745.0,6,75007
lefigaro,Appartement,645000.0,58.62,11003.0,2,75013
lefigaro,Appartement,500000.0,40.0,12500.0,2,75017
lefigaro,Appartement,1180000.0,71.0,16620.0,3,75006
lefigaro,Appartement,250000.0,25.7,9728.0,2,75004
lefigaro,Appartement,1290000.0,65.0,19846.0,3,75016
lefigaro,Appartement,2990000.0,135.0,22148.0,3,75007
lefigaro,Appartement,150000.0,24.6,6098.0,2,75018
lefigaro,Appartement,512000.0,44.0,11636.0,2,75015
lefigaro,Appartement,220000.0,25.06,8779.0,1,75017
lefigaro,Appartement,215000.0,22.9,9389.0,1,75011
lefigaro,Appartement,390000.0,35.0,11143.0,1,75005
lefigaro,Appartement,162000.0,19.0,8526.0,2,75020
lefigaro,Appartement,290000.0,32.0,9063.0,1,75019
lefigaro,Appartement,500000.0,38.93,12844.0,2,75018
lefigaro,Appartement,211997.0,21.0,10095.0,1,75012
lefigaro,Appartement,390000.0,31.89,12230.0,2,75014
lefigaro,Appartement,1220000.0,87.0,14023.0,4,75008
lefigaro,Appartement,950000.0,88.32,10756.0,3,75015
lefigaro,Appartement,630000.0,45.0,14000.0,3,75011
lefigaro,Appartement,949000.0,93.0,10204.0,4,75015
lefigaro,Appartement,595000.0,53.0,11226.0,2,75017
lefigaro,Appartement,642000.0,72.1,8904.0,3,75012
lefigaro,Appartement,1310000.0,104.6,12524.0,4,75016
lefigaro,Appartement,477000.0,45.0,10600.0,2,75015
lefigaro,Appartement,687000.0,61.0,11262.0,3,75015
lefigaro,Appartement,498000.0,47.75,10429.0,3,75012
lefigaro,Appartement,755000.0,51.0,14804.0,3,75006
lefigaro,Appartement,1300000.0,143.79,9041.0,6,75015
lefigaro,Appartement,240000.0,22.0,10909.0,1,75017
lefigaro,Appartement,649000.0,50.0,12980.0,2,75016
lefigaro,Appartement,755000.0,63.98,11801.0,3,75011
lefigaro,Appartement,2908000.0,135.0,21541.0,5,75014
lefigaro,Appartement,950000.0,86.05,11040.0,4,75008
lefigaro,Appartement,2090000.0,211.0,9905.0,7,75016
lefigaro,Appartement,859000.0,89.0,9652.0,4,75015
lefigaro,Appartement,945000.0,49.56,19068.0,3,75009
lefigaro,Appartement,382000.0,39.0,9795.0,1,75018
lefigaro,Appartement,670000.0,65.0,10308.0,3,75016
lefigaro,Appartement,750000.0,97.0,7732.0,4,75016
lefigaro,Appartement,567000.0,49.71,11406.0,2,75015
lefigaro,Appartement,800000.0,69.0,11594.0,4,75020
lefigaro,Appartement,489000.0,37.0,13216.0,2,75001
lefigaro,Appartement,499000.0,50.0,9980.0,2,75015
lefigaro,Appartement,975000.0,127.0,7677.0,4,75020
lefigaro,Appartement,870000.0,98.77,8808.0,4,75010
lefigaro,Appartement,994700.0,87.0,11433.0,3,75017
lefigaro,Appartement,1095000.0,96.83,11308.0,5,75015
lefigaro,Appartement,1095000.0,96.83,11308.0,5,75015
lefigaro,Appartement,294000.0,29.63,9922.0,1,75016
lefigaro,Appartement,1090000.0,72.51,15032.0,2,75008
lefigaro,Appartement,1235000.0,105.0,11762.0,4,75017
lefigaro,Appartement,990000.0,90.0,11000.0,4,75017
lefigaro,Appartement,1160000.0,83.38,13912.0,4,75014
lefigaro,Appartement,480000.0,53.01,9055.0,2,75016
lefigaro,Appartement,949000.0,72.59,13073.0,3,75001
lefigaro,Appartement,487058.0,72.0,6765.0,4,75018
lefigaro,Appartement,189000.0,15.0,12600.0,1,75017
lefigaro,Appartement,745000.0,80.0,9313.0,3,75015
lefigaro,Appartement,495000.0,24.22,20438.0,1,75006
lefigaro,Appartement,215000.0,24.13,8910.0,1,75020
lefigaro,Appartement,321000.0,35.0,9171.0,2,75018
lefigaro,Appartement,1079000.0,92.01,11727.0,3,75016
lefigaro,Appartement,339000.0,37.0,9162.0,2,75014
lefigaro,Appartement,775000.0,91.0,8516.0,4,75018
lefigaro,Appartement,504000.0,60.0,8400.0,3,75018
lefigaro,Appartement,549500.0,72.0,7632.0,3,75015
lefigaro,Appartement,332000.0,36.0,9222.0,2,75014
lefigaro,Appartement,299000.0,46.0,6500.0,3,75018
lefigaro,Appartement,460000.0,53.0,8679.0,2,75013
lefigaro,Appartement,360000.0,38.0,9474.0,2,75019
lefigaro,Appartement,460000.0,47.0,9787.0,2,75013
lefigaro,Appartement,1295000.0,117.0,11068.0,5,75009
lefigaro,Appartement,525000.0,39.23,13383.0,2,75016
lefigaro,Appartement,1149000.0,87.0,13207.0,3,75016
lefigaro,Appartement,3490000.0,130.0,26846.0,4,75006
lefigaro,Appartement,645000.0,84.0,7679.0,4,75018
lefigaro,Appartement,965000.0,80.13,12043.0,4,75011
lefigaro,Appartement,395000.0,35.23,11212.0,1,75003
lefigaro,Appartement,559000.0,56.0,9982.0,2,75015
lefigaro,Appartement,730000.0,41.21,17714.0,2,75006
lefigaro,Appartement,554000.0,73.0,7589.0,4,75018
lefigaro,Appartement,520000.0,37.0,14054.0,2,75016
lefigaro,Appartement,449500.0,45.0,9989.0,2,75015
lefigaro,Appartement,2690000.0,210.0,12810.0,7,75017
lefigaro,Appartement,710000.0,55.32,12834.0,3,75009
lefigaro,Appartement,817000.0,96.0,8510.0,4,75018
lefigaro,Appartement,825000.0,92.0,8967.0,4,75014
lefigaro,Appartement,209500.0,19.0,11026.0,1,75015
lefigaro,Appartement,488000.0,45.0,10844.0,3,75015
lefigaro,Appartement,278000.0,16.32,17034.0,1,75007
lefigaro,Appartement,988000.0,115.0,8591.0,5,75018
lefigaro,Appartement,5980000.0,165.47,36139.0,6,75008
lefigaro,Appartement,756000.0,73.0,10356.0,3,75014
lefigaro,Appartement,500000.0,52.0,9615.0,2,75017
lefigaro,Appartement,380000.0,32.61,11653.0,2,75011
lefigaro,Appartement,331000.0,36.0,9194.0,2,75018
lefigaro,Appartement,2190000.0,144.0,15208.0,5,75008
lefigaro,Appartement,369900.0,58.0,6378.0,2,75018
lefigaro,Appartement,635000.0,71.0,8944.0,3,75018
lefigaro,Appartement,1750000.0,93.07,18803.0,4,75007
lefigaro,Appartement,830000.0,73.9,11231.0,3,75010
lefigaro,Appartement,953000.0,100.0,9530.0,5,75015
lefigaro,Appartement,1690000.0,132.0,12803.0,5,75016
lefigaro,Appartement,3190000.0,132.0,24167.0,4,75017
lefigaro,Appartement,1480000.0,129.0,11473.0,6,75008
lefigaro,Appartement,1460000.0,122.0,11967.0,5,75009
lefigaro,Appartement,373000.0,50.0,7460.0,3,75018
lefigaro,Appartement,699000.0,56.0,12482.0,3,75017
lefigaro,Appartement,530000.0,47.0,11277.0,2,75017
lefigaro,Appartement,555000.0,42.0,13214.0,2,75003
lefigaro,Appartement,4400000.0,273.3,16100.0,6,75016
lefigaro,Appartement,464000.0,40.0,11600.0,2,75013
lefigaro,Appartement,795000.0,74.0,10743.0,2,75016
lefigaro,Appartement,299500.0,35.0,8557.0,2,75015
lefigaro,Appartement,575000.0,63.0,9127.0,3,75015
lefigaro,Appartement,1360000.0,82.64,16457.0,4,75004
lefigaro,Appartement,441000.0,50.0,8820.0,2,75018
lefigaro,Appartement,507000.0,55.0,9218.0,3,75017
lefigaro,Appartement,435000.0,43.0,10116.0,2,75019
lefigaro,Appartement,442000.0,48.0,9208.0,3,75016
lefigaro,Appartement,1050000.0,96.04,10933.0,4,75017
lefigaro,Appartement,487000.0,37.0,13162.0,2,75014
lefigaro,Appartement,850000.0,43.91,19358.0,2,75007
lefigaro,Appartement,1125000.0,130.0,8654.0,3,75019
lefigaro,Appartement,1420000.0,110.0,12909.0,5,75009
lefigaro,Appartement,940000.0,74.06,12692.0,3,75015
lefigaro,Appartement,1080000.0,71.0,15211.0,3,75016
lefigaro,Appartement,595000.0,33.0,18030.0,1,75001
lefigaro,Appartement,770000.0,60.0,12833.0,3,75015
lefigaro,Appartement,550000.0,49.7,11066.0,2,75017
lefigaro,Appartement,3395000.0,270.0,12574.0,6,75017
lefigaro,Appartement,825000.0,80.74,10218.0,4,75016
lefigaro,Appartement,369000.0,36.0,10250.0,2,75015
lefigaro,Appartement,310000.0,28.1,11032.0,1,75014
lefigaro,Appartement,945000.0,54.0,17500.0,2,75006
lefigaro,Appartement,799000.0,80.0,9988.0,3,75013
lefigaro,Appartement,390000.0,24.8,15726.0,1,75005
lefigaro,Appartement,3350000.0,165.0,20303.0,5,75016
lefigaro,Appartement,330000.0,36.0,9167.0,1,75016
lefigaro,Appartement,300000.0,31.0,9677.0,1,75016
lefigaro,Appartement,799000.0,72.13,11077.0,3,75015
lefigaro,Appartement,445000.0,52.0,8558.0,2,75018
lefigaro,Appartement,462000.0,29.0,15931.0,1,75016
lefigaro,Appartement,770000.0,72.0,10694.0,3,75016
lefigaro,Appartement,1100000.0,67.1,16393.0,2,75016
lefigaro,Appartement,483000.0,49.05,9847.0,2,75012
lefigaro,Appartement,294000.0,22.67,12969.0,1,75008
lefigaro,Appartement,1306000.0,104.0,12558.0,5,75018
lefigaro,Appartement,957000.0,104.0,9202.0,3,75016
lefigaro,Appartement,294000.0,27.64,10637.0,2,75016
lefigaro,Appartement,445000.0,30.0,14833.0,2,75003
lefigaro,Appartement,655000.0,52.01,12594.0,3,75010
lefigaro,Appartement,617000.0,50.0,12340.0,3,75014
lefigaro,Appartement,1600000.0,116.36,13750.0,5,75006
lefigaro,Appartement,198000.0,16.55,11964.0,1,75005
lefigaro,Appartement,1390000.0,100.0,13900.0,5,75008
lefigaro,Appartement,900000.0,65.5,13740.0,3,75004
lefigaro,Appartement,379000.0,39.0,9718.0,1,75018
lefigaro,Appartement,1000000.0,66.0,15152.0,3,75006
lefigaro,Appartement,145000.0,15.5,9355.0,1,75009
lefigaro,Appartement,250000.0,21.0,11905.0,1,75017
lefigaro,Appartement,790000.0,78.0,10128.0,4,75019
lefigaro,Appartement,1290000.0,101.0,12772.0,5,75009
lefigaro,Appartement,1050000.0,85.0,12353.0,4,75016
lefigaro,Appartement,899000.0,110.0,8173.0,5,75013
lefigaro,Appartement,340000.0,35.0,9714.0,2,75011
lefigaro,Appartement,290000.0,18.26,15882.0,1,75016
lefigaro,Maison,1300000.0,98.0,13265.0,4,75020
lefigaro,Appartement,569500.0,71.0,8021.0,3,75015
lefigaro,Appartement,360000.0,48.0,7500.0,2,75020
lefigaro,Appartement,1340000.0,114.0,11754.0,4,75009
lefigaro,Appartement,2490000.0,144.0,17292.0,5,75016
lefigaro,Appartement,470000.0,82.0,5732.0,4,75020
lefigaro,Appartement,430500.0,27.0,15944.0,1,75006
lefigaro,Appartement,765000.0,80.12,9548.0,3,75015
lefigaro,Appartement,2550000.0,218.0,11697.0,6,75017
lefigaro,Appartement,312000.0,56.3,5542.0,2,75016
lefigaro,Appartement,1550000.0,139.6,11103.0,5,75020
lefigaro,Appartement,310000.0,29.0,10690.0,2,75015
lefigaro,Appartement,469500.0,47.0,9989.0,2,75015
lefigaro,Appartement,550000.0,46.37,11861.0,2,75011
lefigaro,Appartement,2100000.0,92.0,22826.0,4,75008
lefigaro,Appartement,783000.0,71.7,10921.0,3,75013
lefigaro,Appartement,1190000.0,82.72,14386.0,3,75004
lefigaro,Appartement,640000.0,52.0,12308.0,3,75017
lefigaro,Appartement,400000.0,47.0,8511.0,2,75018
lefigaro,Appartement,990000.0,67.33,14704.0,3,75005
lefigaro,Maison,1220000.0,98.2,12424.0,4,75020
lefigaro,Appartement,725000.0,56.0,12946.0,3,75017
lefigaro,Appartement,630000.0,63.0,10000.0,3,75015
lefigaro,Appartement,575000.0,61.0,9426.0,3,75015
lefigaro,Appartement,580000.0,63.0,9206.0,3,75015
lefigaro,Appartement,1449000.0,140.0,10350.0,5,75015
lefigaro,Appartement,710000.0,56.0,12679.0,3,75017
lefigaro,Appartement,1089000.0,106.0,10274.0,5,75009
lefigaro,Appartement,349500.0,35.0,9986.0,2,75015
lefigaro,Appartement,950000.0,81.0,11728.0,4,75017
lefigaro,Appartement,5750000.0,200.0,28750.0,5,75007
lefigaro,Appartement,1650000.0,103.9,15881.0,4,75017
lefigaro,Appartement,635000.0,69.0,9203.0,4,75018
lefigaro,Appartement,758000.0,56.72,13364.0,2,75015
lefigaro,Appartement,2120000.0,97.0,21856.0,4,75008
lefigaro,Appartement,650000.0,85.2,7629.0,4,75013
lefigaro,Appartement,1015000.0,81.5,12454.0,3,75017
lefigaro,Appartement,4950000.0,271.0,18266.0,7,75017
lefigaro,Appartement,2100000.0,163.0,12883.0,5,75017
lefigaro,Appartement,720000.0,50.33,14306.0,2,75007
lefigaro,Appartement,7800000.0,452.64,17232.0,18,75016
lefigaro,Appartement,596000.0,49.0,12163.0,2,75017
lefigaro,Appartement,250000.0,22.0,11364.0,1,75015
lefigaro,Appartement,1195000.0,82.0,14573.0,4,75017
lefigaro,Appartement,1380000.0,106.0,13019.0,5,75017
lefigaro,Appartement,3430000.0,185.38,18503.0,6,75016
lefigaro,Appartement,540000.0,39.2,13776.0,1,75017
lefigaro,Appartement,2480000.0,148.0,16757.0,5,75007
lefigaro,Appartement,3430000.0,193.0,17772.0,6,75017
lefigaro,Appartement,526000.0,42.0,12524.0,2,75017
lefigaro,Appartement,1230000.0,83.78,14681.0,3,75015
lefigaro,Appartement,476000.0,38.1,12493.0,1,75017
lefigaro,Appartement,845000.0,59.0,14322.0,3,75018
lefigaro,Appartement,1590000.0,143.0,11119.0,6,75017
lefigaro,Appartement,1995000.0,124.0,16089.0,5,75007
lefigaro,Appartement,2100000.0,163.0,12883.0,5,75017
lefigaro,Appartement,995000.0,64.0,15547.0,2,75016
lefigaro,Appartement,1395000.0,123.0,11341.0,5,75017
lefigaro,Appartement,1768000.0,156.0,11333.0,5,75017
lefigaro,Appartement,560000.0,33.17,16883.0,2,75006
lefigaro,Appartement,650000.0,106.0,6132.0,4,75009
lefigaro,Appartement,850000.0,62.17,13672.0,4,75001
lefigaro,Appartement,1250000.0,105.2,11882.0,4,75017
lefigaro,Appartement,1699000.0,148.0,11480.0,6,75016
lefigaro,Appartement,2790000.0,202.0,13812.0,5,75017
lefigaro,Appartement,2095000.0,177.0,11836.0,7,75011
lefigaro,Appartement,2590000.0,218.28,11865.0,7,75016
lefigaro,Appartement,584000.0,49.0,11918.0,2,75017
lefigaro,Appartement,1590000.0,118.0,13475.0,6,75017
lefigaro,Appartement,2890000.0,216.0,13380.0,8,75016
lefigaro,Appartement,1690000.0,110.0,15364.0,4,75008
lefigaro,Appartement,850000.0,82.12,10351.0,2,75011
lefigaro,Appartement,995000.0,87.7,11345.0,3,75017
lefigaro,Appartement,890000.0,84.0,10595.0,4,75017
lefigaro,Appartement,260000.0,20.0,13000.0,1,75017
lefigaro,Appartement,349000.0,36.0,9694.0,2,75015
lefigaro,Appartement,4400000.0,175.24,25108.0,4,75007
lefigaro,Appartement,590000.0,49.0,12041.0,2,75017
lefigaro,Appartement,980000.0,76.0,12895.0,3,75017
lefigaro,Appartement,260000.0,20.0,13000.0,1,75006
lefigaro,Appartement,525000.0,30.06,17465.0,2,75006
lefigaro,Appartement,1235000.0,105.2,11740.0,4,75017
lefigaro,Appartement,650000.0,80.0,8125.0,5,75014
lefigaro,Appartement,670000.0,57.0,11754.0,2,75010
lefigaro,Appartement,1340000.0,107.0,12523.0,4,75017
lefigaro,Appartement,585000.0,46.02,12712.0,2,75017
lefigaro,Appartement,320000.0,38.0,8421.0,2,75012
lefigaro,Appartement,880000.0,92.0,9565.0,3,75004
